"Identifier","Source String","Context","Translation"
"CatalogFilterBar.close","Close","
-- CONTEXT --
","Cerrar"
"CatalogFilterBar.coachContent","Coach content","
-- CONTEXT --
","Contenido para tutores"
"CatalogFilterBar.copyTitle","Copy collection token","
-- CONTEXT --
","Copiar token de la colección"
"CatalogFilterBar.copyToken","Copy collection token","
-- CONTEXT --
","Copiar token de la colección"
"CatalogFilterBar.copyTokenInstructions","Paste this token into Kolibri to import the channels contained in this collection","
-- CONTEXT --
","Pegar este token en Kolibri para importar los canales contenidos en esta colección"
"CatalogFilterBar.keywords","""{text}""","
-- CONTEXT --
","""{text}"""
"CatalogFilterBar.starred","Starred","
-- CONTEXT --
","Destacados"
"CatalogFilterBar.subtitles","Subtitles","
-- CONTEXT --
","Subtítulos"
"CatalogFilters.assessmentsLabel","Assessments","
-- CONTEXT --
","Evaluaciones"
"CatalogFilters.coachDescription","Resources for coaches are only visible to coaches in Kolibri","
-- CONTEXT --
","Los recursos para tutores son visibles sólo a los tutores en Kolibri"
"CatalogFilters.coachLabel","Resources for coaches","
-- CONTEXT --
","Recursos para tutores"
"CatalogFilters.copyright","© {year} Learning Equality","
-- CONTEXT --
","© {year} Learning Equality"
"CatalogFilters.formatLabel","Formats","
-- CONTEXT --
","Formatos"
"CatalogFilters.frequentlyAskedQuestionsLink","Frequently asked questions","
-- CONTEXT --
","Preguntas más frecuentes"
"CatalogFilters.includesLabel","Display only channels with","
-- CONTEXT --
","Mostrar solo canales con"
"CatalogFilters.licenseLabel","Licenses","
-- CONTEXT --
","Licencias"
"CatalogFilters.searchLabel","Keywords","
-- CONTEXT --
","Palabras clave"
"CatalogFilters.searchText","Search","
-- CONTEXT --
","Buscar"
"CatalogFilters.starredLabel","Starred","
-- CONTEXT --
","Destacados"
"CatalogFilters.subtitlesLabel","Captions or subtitles","
-- CONTEXT --
","Subtítulos"
"CatalogList.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"CatalogList.channelSelectionCount","{count, plural,
 =1 {# channel selected}
 other {# channels selected}}","
-- CONTEXT --
","{count, plural,
 =1 {# canal seleccionado}
 other {# canales seleccionados}}"
"CatalogList.downloadButton","Download","
-- CONTEXT --
","Descargar"
"CatalogList.downloadCSV","Download CSV","
-- CONTEXT --
","Descargar CSV"
"CatalogList.downloadPDF","Download PDF","
-- CONTEXT --
","Descargar PDF"
"CatalogList.downloadingMessage","Download started","
-- CONTEXT --
","Descarga iniciada"
"CatalogList.resultsText","{count, plural,
 =1 {# result found}
 other {# results found}}","
-- CONTEXT --
","{count, plural,
 =1 {# resultado encontrado}
 other {# resultados encontrados}}"
"CatalogList.selectAll","Select all","
-- CONTEXT --
","Seleccionar todo"
"CatalogList.selectChannels","Download a summary of selected channels","
-- CONTEXT --
","Descargar un resumen de los canales seleccionados"
"ChangePasswordForm.cancelAction","Cancel","
-- CONTEXT --
","Cancelar"
"ChangePasswordForm.changePasswordHeader","Change password","
-- CONTEXT --
","Cambiar contraseña"
"ChangePasswordForm.confirmNewPasswordLabel","Confirm new password","
-- CONTEXT --
","Confirmar nueva contraseña"
"ChangePasswordForm.formInvalidText","Passwords don't match","
-- CONTEXT --
","Las contraseñas no coinciden"
"ChangePasswordForm.newPasswordLabel","New password","
-- CONTEXT --
","Nueva contraseña"
"ChangePasswordForm.passwordChangeFailed","Failed to save new password","
-- CONTEXT --
","Error al guardar la nueva contraseña"
"ChangePasswordForm.paswordChangeSuccess","Password updated","
-- CONTEXT --
","Contraseña actualizada"
"ChangePasswordForm.saveChangesAction","Save changes","
-- CONTEXT --
","Guardar cambios"
"ChannelCatalogFrontPage.assessmentsIncludedText","Assessments","
-- CONTEXT --
","Evaluaciones"
"ChannelCatalogFrontPage.catalogHeader","Kolibri Content Library channels","
-- CONTEXT --
","Canales de la Biblioteca de Contenidos Kolibri"
"ChannelCatalogFrontPage.coachHeading","Resources for coaches","
-- CONTEXT --
","Recursos para tutores"
"ChannelCatalogFrontPage.containsHeading","Contains","
-- CONTEXT --
","Contiene"
"ChannelCatalogFrontPage.defaultNoItemsText","---","
-- CONTEXT --
","---"
"ChannelCatalogFrontPage.exported","Exported","
-- CONTEXT --
","Exportado"
"ChannelCatalogFrontPage.formatsHeading","Formats","
-- CONTEXT --
","Formatos"
"ChannelCatalogFrontPage.languagesHeading","Languages","
-- CONTEXT --
","Idiomas"
"ChannelCatalogFrontPage.numberOfChannels","{ num } channels","
-- CONTEXT --
","{ num } canales"
"ChannelCatalogFrontPage.subtitlesIncludedText","Captions or subtitles","
-- CONTEXT --
","Subtítulos"
"ChannelDeletedError.backToHomeAction","Back to home","
-- CONTEXT --
","Volver al inicio"
"ChannelDeletedError.channelDeletedDetails","This channel does not exist or may have been removed. Please contact us at content@learningequality.org if you think this is a mistake.","
-- CONTEXT --
","Este canal no existe o puede haber sido eliminado. Por favor, contacte con content@learningequality.org si cree que esto es un error."
"ChannelDeletedError.channelDeletedHeader","Channel not found","
-- CONTEXT --
","Canal no encontrado"
"ChannelDetailsModal.downloadButton","Download channel summary","
-- CONTEXT --
","Descargar resumen del canal"
"ChannelDetailsModal.downloadCSV","Download CSV","
-- CONTEXT --
","Descargar CSV"
"ChannelDetailsModal.downloadPDF","Download PDF","
-- CONTEXT --
","Descargar PDF"
"ChannelExportStrings.aggregators","Aggregators","
-- CONTEXT --
","Agregadores"
"ChannelExportStrings.assessments","Assessments","
-- CONTEXT --
","Evaluaciones"
"ChannelExportStrings.authors","Authors","
-- CONTEXT --
","Autores"
"ChannelExportStrings.coachContent","Resources for coaches","
-- CONTEXT --
","Recursos para tutores"
"ChannelExportStrings.copyrightHolders","Copyright holders","
-- CONTEXT --
","Titulares de derechos de autor"
"ChannelExportStrings.description","Description","
-- CONTEXT --
","Descripción"
"ChannelExportStrings.downloadFilename","{year}_{month}_Kolibri_Content_Library","
-- CONTEXT --
","{year}_{month}_Libreria_Contenido_Kolibri"
"ChannelExportStrings.id","Channel ID","
-- CONTEXT --
","ID del canal"
"ChannelExportStrings.language","Language","
-- CONTEXT --
","Idioma"
"ChannelExportStrings.languages","Included languages","
-- CONTEXT --
","Idiomas incluidos"
"ChannelExportStrings.licenses","Licenses","
-- CONTEXT --
","Licencias"
"ChannelExportStrings.name","Name","
-- CONTEXT --
","Nombre"
"ChannelExportStrings.no","No","
-- CONTEXT --
","No"
"ChannelExportStrings.providers","Providers","
-- CONTEXT --
","Proveedores"
"ChannelExportStrings.resources","Resources","
-- CONTEXT --
","Recursos"
"ChannelExportStrings.size","Total resources","
-- CONTEXT --
","El total de recursos"
"ChannelExportStrings.storage","Storage","
-- CONTEXT --
","Almacenamiento"
"ChannelExportStrings.subtitles","Captions or subtitles","
-- CONTEXT --
","Subtítulos"
"ChannelExportStrings.tags","Tags","
-- CONTEXT --
","Etiquetas"
"ChannelExportStrings.token","Token","
-- CONTEXT --
","Token"
"ChannelExportStrings.yes","Yes","
-- CONTEXT --
","Sí"
"ChannelInfoCard.resourceCount","{count, number} {count, plural, one {resource} other {resources}}","
-- CONTEXT --
","{count, number} {count, plural, one {material} other {materiales}}"
"ChannelInvitation.accept","Accept","
-- CONTEXT --
","Aceptar"
"ChannelInvitation.acceptedSnackbar","Accepted invitation","
-- CONTEXT --
","Invitación aceptada"
"ChannelInvitation.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ChannelInvitation.decline","Decline","
-- CONTEXT --
","Declinar"
"ChannelInvitation.declinedSnackbar","Declined invitation","
-- CONTEXT --
","Invitación rechazada"
"ChannelInvitation.decliningInvitation","Declining Invitation","
-- CONTEXT --
","Rechazando la invitación"
"ChannelInvitation.decliningInvitationMessage","Are you sure you want to decline this invitation?","
-- CONTEXT --
","Por favor, confirma que deseas declinar esta invitación."
"ChannelInvitation.editText","{sender} has invited you to edit {channel}","
-- CONTEXT --
","{sender} le ha invitado a editar {channel}"
"ChannelInvitation.goToChannelSnackbarAction","Go to channel","
-- CONTEXT --
","Ir al canal"
"ChannelInvitation.viewText","{sender} has invited you to view {channel}","
-- CONTEXT --
","{sender} le ha invitado a ver {channel}"
"ChannelItem.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ChannelItem.channelDeletedSnackbar","Channel deleted","
-- CONTEXT --
","Canal eliminado"
"ChannelItem.channelLanguageNotSetIndicator","No language set","
-- CONTEXT --
","Idioma no establecido"
"ChannelItem.copyToken","Copy channel token","
-- CONTEXT --
","Copiar el token del canal"
"ChannelItem.deleteChannel","Delete channel","
-- CONTEXT --
","Eliminar canal"
"ChannelItem.deletePrompt","This channel will be permanently deleted. This cannot be undone.","
-- CONTEXT --
","Este canal se eliminará permanentemente. Esto no se puede deshacer."
"ChannelItem.deleteTitle","Delete this channel","
-- CONTEXT --
","Eliminar este canal"
"ChannelItem.details","Details","
-- CONTEXT --
","Detalles"
"ChannelItem.editChannel","Edit channel details","
-- CONTEXT --
","Editar detalles del canal"
"ChannelItem.goToWebsite","Go to source website","
-- CONTEXT --
","Ir a la página web de origen"
"ChannelItem.lastPublished","Published {last_published}","
-- CONTEXT --
","Publicado {last_published}"
"ChannelItem.lastUpdated","Updated {updated}","
-- CONTEXT --
","Actualizado {updated}"
"ChannelItem.resourceCount","{count, plural,
 =1 {# resource}
 other {# resources}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso}
 other {# recursos}}"
"ChannelItem.unpublishedText","Unpublished","
-- CONTEXT --
","No publicado"
"ChannelItem.viewContent","View channel on Kolibri","
-- CONTEXT --
","Ver canal en Kolibri"
"ChannelList.channelFilterLabel","Channels","
-- CONTEXT --
","Canales"
"ChannelList.noMatchingChannels","There are no matching channels","
-- CONTEXT --
","No hay canales que coincidan"
"ChannelListAppError.channelPermissionsErrorDetails","Sign in or ask the owner of this channel to give you permission to edit or view","
-- CONTEXT --
","Inicie sesión o pida al propietario de este canal que le dé permiso para editar o ver"
"ChannelListIndex.catalog","Content Library","
-- CONTEXT --
","Biblioteca de contenido"
"ChannelListIndex.channelSets","Collections","
-- CONTEXT --
","Colecciones"
